Date,Open,High,Low,Close,Adj Close,Volume
2005-01-13,8840.000000,8940.000000,8820.000000,8880.000000,6858.712891,23695000
2005-01-14,8800.000000,9480.000000,8790.000000,9430.000000,7283.520020,71900000
2005-01-17,9800.000000,9890.000000,9650.000000,9850.000000,7607.919434,61795000
2005-01-18,9800.000000,9810.000000,9690.000000,9720.000000,7507.510742,30240000
2005-01-19,9720.000000,9770.000000,9580.000000,9600.000000,7414.825195,22850000
2005-01-20,9600.000000,9700.000000,9510.000000,9600.000000,7414.825195,19270000
2005-01-21,9500.000000,9720.000000,9500.000000,9720.000000,7507.510742,15030000
2005-01-24,9650.000000,9760.000000,9550.000000,9760.000000,7538.404297,19070000
2005-01-25,9600.000000,9700.000000,9580.000000,9670.000000,7468.894043,18165000
2005-01-26,9700.000000,9870.000000,9690.000000,9810.000000,7577.022949,24885000
2005-01-27,9900.000000,9900.000000,9810.000000,9840.000000,7600.195313,19990000
2005-01-28,9830.000000,9830.000000,9600.000000,9780.000000,7553.853027,14220000
2005-01-31,9760.000000,9900.000000,9680.000000,9900.000000,7646.537598,16465000
2005-02-01,9900.000000,9970.000000,9830.000000,9830.000000,7592.471191,21855000
2005-02-02,9830.000000,9880.000000,9730.000000,9810.000000,7577.022949,19750000
2005-02-03,9720.000000,9940.000000,9720.000000,9920.000000,7661.985352,17445000
2005-02-04,9880.000000,9970.000000,9860.000000,9910.000000,7654.260742,12855000
2005-02-07,10120.000000,10240.000000,10060.000000,10200.000000,7878.251465,33935000
2005-02-08,10200.000000,10200.000000,10200.000000,10200.000000,7878.251465,0
2005-02-09,10200.000000,10200.000000,10200.000000,10200.000000,7878.251465,0
2005-02-10,10200.000000,10200.000000,10200.000000,10200.000000,7878.251465,0
2005-02-11,10100.000000,10180.000000,10020.000000,10120.000000,7816.462891,25885000
2005-02-14,10260.000000,10440.000000,10200.000000,10340.000000,7986.383301,28265000
2005-02-15,10400.000000,10420.000000,10220.000000,10380.000000,8017.281250,26745000
2005-02-16,10440.000000,10620.000000,10360.000000,10400.000000,8032.725586,24010000
2005-02-17,10340.000000,10440.000000,10300.000000,10340.000000,7986.383301,17510000
2005-02-18,10360.000000,10540.000000,10280.000000,10540.000000,8140.857910,18355000
2005-02-21,10600.000000,10640.000000,10480.000000,10560.000000,8156.306641,23430000
2005-02-22,10560.000000,10580.000000,10360.000000,10440.000000,8063.623047,17855000
2005-02-23,10280.000000,10320.000000,10180.000000,10220.000000,7893.699219,19745000
2005-02-24,10200.000000,10400.000000,10140.000000,10380.000000,8017.281250,20985000
2005-02-25,10480.000000,10580.000000,10420.000000,10440.000000,8063.623047,20880000
2005-02-28,10600.000000,10620.000000,10420.000000,10540.000000,8140.857910,27705000
2005-03-01,10540.000000,10540.000000,10540.000000,10540.000000,8140.857910,0
2005-03-02,10500.000000,10560.000000,10340.000000,10340.000000,7986.383301,27425000
2005-03-03,10300.000000,10520.000000,10240.000000,10380.000000,8017.281250,30335000
2005-03-04,10340.000000,10340.000000,10160.000000,10200.000000,7878.251465,24410000
2005-03-07,10300.000000,10300.000000,10000.000000,10140.000000,7831.908691,29515000
2005-03-08,10140.000000,10160.000000,10000.000000,10040.000000,7754.668945,26380000
2005-03-09,9980.000000,10000.000000,9830.000000,10000.000000,7723.774902,24890000
2005-03-10,10060.000000,10160.000000,9990.000000,9990.000000,7716.050293,31630000
2005-03-11,10140.000000,10380.000000,10080.000000,10380.000000,8017.281250,32010000
2005-03-14,10260.000000,10320.000000,10160.000000,10200.000000,7878.251465,20845000
2005-03-15,10240.000000,10280.000000,9980.000000,10040.000000,7754.668945,25030000
2005-03-16,9980.000000,10080.000000,9910.000000,10060.000000,7770.116699,18545000
2005-03-17,9860.000000,9970.000000,9840.000000,9920.000000,7661.985352,20875000
2005-03-18,9860.000000,9960.000000,9860.000000,9900.000000,7646.537598,12750000
2005-03-21,9830.000000,9980.000000,9800.000000,9840.000000,7600.195313,16770000
2005-03-22,9860.000000,10020.000000,9790.000000,9920.000000,7661.985352,15795000
2005-03-23,9860.000000,9990.000000,9830.000000,9970.000000,7700.604492,15920000
2005-03-24,10020.000000,10120.000000,9950.000000,10060.000000,7770.116699,20100000
2005-03-25,10100.000000,10120.000000,10000.000000,10100.000000,7801.014160,10875000
2005-03-28,10200.000000,10220.000000,10140.000000,10200.000000,7878.251465,8980000
2005-03-29,10200.000000,10220.000000,10000.000000,10040.000000,7754.668945,16855000
2005-03-30,9880.000000,9990.000000,9880.000000,9960.000000,7692.879395,18145000
2005-03-31,10120.000000,10140.000000,10020.000000,10040.000000,7754.668945,17335000
2005-04-01,10040.000000,10320.000000,10000.000000,10240.000000,7909.145996,22655000
2005-04-04,10240.000000,10340.000000,10200.000000,10340.000000,7986.383301,17215000
2005-04-05,10340.000000,10340.000000,10340.000000,10340.000000,7986.383301,0
2005-04-06,10360.000000,10400.000000,10200.000000,10360.000000,8001.831055,20505000
2005-04-07,10360.000000,10400.000000,10300.000000,10360.000000,8001.831055,17855000
2005-04-08,10480.000000,10500.000000,10400.000000,10440.000000,8063.623047,13945000
2005-04-11,10440.000000,10440.000000,10320.000000,10340.000000,7986.383301,9565000
2005-04-12,10320.000000,10400.000000,10260.000000,10400.000000,8032.725586,10385000
2005-04-13,10360.000000,10400.000000,10320.000000,10360.000000,8001.831055,10675000
2005-04-14,10260.000000,10280.000000,10040.000000,10040.000000,7754.668945,33175000
2005-04-15,10000.000000,10040.000000,9780.000000,9830.000000,7592.471191,43345000
2005-04-18,9470.000000,9630.000000,9440.000000,9520.000000,7353.033691,43245000
2005-04-19,9540.000000,9600.000000,9480.000000,9480.000000,7322.139648,30145000
2005-04-20,9570.000000,9660.000000,9380.000000,9400.000000,7260.351563,32885000
2005-04-21,9240.000000,9400.000000,9150.000000,9320.000000,7198.558105,29320000
2005-04-22,9500.000000,9520.000000,9340.000000,9340.000000,7214.006348,16725000
2005-04-25,9240.000000,9490.000000,9240.000000,9490.000000,7329.861328,16435000
2005-04-26,9490.000000,9490.000000,9420.000000,9420.000000,7275.796875,9375000
2005-04-27,9260.000000,9340.000000,9220.000000,9280.000000,7167.660645,20590000
2005-04-28,9260.000000,9270.000000,9140.000000,9200.000000,7105.873047,19700000
2005-04-29,9040.000000,9130.000000,8990.000000,9040.000000,6982.294922,29275000
2005-05-02,9120.000000,9160.000000,9000.000000,9110.000000,7036.358398,11845000
2005-05-03,9100.000000,9230.000000,9050.000000,9100.000000,7028.636230,13870000
2005-05-04,9100.000000,9340.000000,9100.000000,9290.000000,7175.385254,17315000
2005-05-05,9290.000000,9290.000000,9290.000000,9290.000000,7175.385254,0
2005-05-06,9330.000000,9510.000000,9330.000000,9480.000000,7322.139648,24680000
2005-05-09,9500.000000,9550.000000,9410.000000,9500.000000,7337.585449,20035000
2005-05-10,9560.000000,9590.000000,9510.000000,9540.000000,7368.481934,10675000
2005-05-11,9500.000000,9510.000000,9430.000000,9440.000000,7291.241211,17300000
2005-05-12,9480.000000,9600.000000,9480.000000,9500.000000,7337.585449,20860000
2005-05-13,9500.000000,9700.000000,9440.000000,9630.000000,7437.994629,20545000
2005-05-16,9700.000000,9800.000000,9680.000000,9760.000000,7538.404297,17350000
2005-05-17,9800.000000,9860.000000,9670.000000,9790.000000,7561.575684,18175000
2005-05-18,9890.000000,9900.000000,9780.000000,9790.000000,7561.575684,17095000
2005-05-19,9860.000000,10020.000000,9850.000000,9970.000000,7700.604492,25435000
2005-05-20,9990.000000,10040.000000,9900.000000,9970.000000,7700.604492,11685000
2005-05-23,9920.000000,9970.000000,9890.000000,9960.000000,7692.879395,8045000
2005-05-24,9930.000000,9970.000000,9860.000000,9900.000000,7646.537598,12750000
2005-05-25,9870.000000,9930.000000,9670.000000,9690.000000,7484.338379,21315000
2005-05-26,9630.000000,9700.000000,9590.000000,9640.000000,7445.718750,13895000
2005-05-27,9800.000000,9860.000000,9730.000000,9800.000000,7569.299805,18775000
2005-05-30,9800.000000,9880.000000,9800.000000,9870.000000,7623.365234,11435000
2005-05-31,9850.000000,9880.000000,9730.000000,9780.000000,7553.853027,22275000
2005-06-01,9670.000000,9790.000000,9660.000000,9780.000000,7553.853027,16545000
2005-06-02,9900.000000,9910.000000,9750.000000,9750.000000,7530.678711,18320000
2005-06-03,9760.000000,9830.000000,9710.000000,9760.000000,7538.404297,17675000
2005-06-06,9760.000000,9760.000000,9760.000000,9760.000000,7538.404297,0
2005-06-07,9680.000000,9700.000000,9600.000000,9610.000000,7422.549805,24125000
2005-06-08,9560.000000,9620.000000,9500.000000,9550.000000,7376.203613,26785000
2005-06-09,9510.000000,9600.000000,9430.000000,9600.000000,7414.825195,37520000
2005-06-10,9600.000000,9890.000000,9540.000000,9830.000000,7592.471191,40645000
2005-06-13,9830.000000,9990.000000,9830.000000,9960.000000,7692.879395,22765000
2005-06-14,9960.000000,10020.000000,9880.000000,9930.000000,7669.709961,19495000
2005-06-15,9930.000000,10000.000000,9890.000000,10000.000000,7723.774902,22460000
2005-06-16,10000.000000,10040.000000,9940.000000,9970.000000,7700.604492,18395000
2005-06-17,9980.000000,9990.000000,9830.000000,9870.000000,7623.365234,23945000
2005-06-20,9870.000000,9880.000000,9790.000000,9810.000000,7577.022949,16605000
2005-06-21,9810.000000,9830.000000,9720.000000,9760.000000,7538.404297,20260000
2005-06-22,9760.000000,9880.000000,9740.000000,9860.000000,7615.642090,19650000
2005-06-23,9860.000000,9980.000000,9840.000000,9960.000000,7692.879395,25990000
2005-06-24,9920.000000,9920.000000,9780.000000,9820.000000,7584.747559,21780000
2005-06-27,9780.000000,9780.000000,9660.000000,9770.000000,7546.126465,28050000
2005-06-28,9770.000000,9810.000000,9710.000000,9790.000000,7561.575684,18530000
2005-06-29,9800.000000,9850.000000,9760.000000,9800.000000,7569.299805,19185000
2005-06-30,9800.000000,9960.000000,9800.000000,9880.000000,7631.089355,19835000
2005-07-01,9880.000000,10020.000000,9860.000000,10020.000000,7739.225098,26555000
2005-07-04,10100.000000,10180.000000,10020.000000,10060.000000,7770.116699,15655000
2005-07-05,10080.000000,10140.000000,10000.000000,10040.000000,7754.668945,9300000
2005-07-06,10060.000000,10140.000000,10060.000000,10080.000000,7785.566406,13455000
2005-07-07,10080.000000,10380.000000,10080.000000,10320.000000,7970.937012,31910000
2005-07-08,10340.000000,10440.000000,10320.000000,10320.000000,7970.937012,19665000
2005-07-11,10500.000000,10700.000000,10500.000000,10660.000000,8233.546875,34585000
2005-07-12,10800.000000,10960.000000,10740.000000,10820.000000,8357.123047,46835000
2005-07-13,10860.000000,10940.000000,10780.000000,10940.000000,8449.808594,25465000
2005-07-14,10980.000000,11020.000000,10940.000000,10940.000000,8449.808594,28885000
2005-07-15,10960.000000,11000.000000,10780.000000,10840.000000,8372.572266,26105000
2005-07-18,10860.000000,11040.000000,10820.000000,10980.000000,8480.706055,21220000
2005-07-19,11000.000000,11240.000000,10980.000000,11220.000000,8666.077148,33785000
2005-07-20,11240.000000,11340.000000,11100.000000,11160.000000,8619.732422,30025000
2005-07-21,11300.000000,11360.000000,11160.000000,11260.000000,8696.972656,26780000
2005-07-22,11180.000000,11200.000000,10920.000000,11040.000000,8527.044922,27575000
2005-07-25,11040.000000,11140.000000,11040.000000,11100.000000,8573.390625,18455000
2005-07-26,11120.000000,11160.000000,10940.000000,11020.000000,8511.602539,20630000
2005-07-27,11040.000000,11180.000000,10960.000000,11020.000000,8511.602539,18430000
2005-07-28,11040.000000,11320.000000,11040.000000,11200.000000,8650.627930,23655000
2005-07-29,11320.000000,11320.000000,11200.000000,11300.000000,8727.865234,17875000
2005-08-01,11320.000000,11380.000000,11220.000000,11380.000000,8789.657227,16470000
2005-08-02,11400.000000,11420.000000,11240.000000,11360.000000,8774.207031,14250000
2005-08-03,11500.000000,11540.000000,11360.000000,11360.000000,8774.207031,23635000
2005-08-04,11360.000000,11380.000000,11200.000000,11320.000000,8743.312500,18370000
2005-08-05,11220.000000,11220.000000,10960.000000,11060.000000,8542.495117,30100000
2005-08-08,11040.000000,11040.000000,10860.000000,11020.000000,8511.602539,18285000
2005-08-09,11020.000000,11060.000000,10900.000000,11000.000000,8496.152344,20325000
2005-08-10,11100.000000,11240.000000,11060.000000,11100.000000,8573.390625,16480000
2005-08-11,11100.000000,11400.000000,11100.000000,11340.000000,8758.764648,19885000
2005-08-12,11380.000000,11580.000000,11380.000000,11560.000000,8928.683594,24480000
2005-08-15,11560.000000,11560.000000,11560.000000,11560.000000,8928.683594,0
2005-08-16,11560.000000,11640.000000,11380.000000,11440.000000,8835.998047,26040000
2005-08-17,11320.000000,11440.000000,11200.000000,11440.000000,8835.998047,20420000
2005-08-18,11440.000000,11460.000000,11060.000000,11100.000000,8573.390625,33515000
2005-08-19,11100.000000,11120.000000,10980.000000,11060.000000,8542.495117,20935000
2005-08-22,11060.000000,11400.000000,11060.000000,11260.000000,8696.972656,19550000
2005-08-23,11280.000000,11380.000000,11200.000000,11240.000000,8681.522461,18770000
2005-08-24,11240.000000,11260.000000,10980.000000,11120.000000,8588.837891,23985000
2005-08-25,11060.000000,11100.000000,10880.000000,11040.000000,8527.044922,24360000
2005-08-26,11040.000000,11120.000000,10980.000000,10980.000000,8480.706055,18915000
2005-08-29,10840.000000,10840.000000,10720.000000,10800.000000,8341.676758,18275000
2005-08-30,10880.000000,10960.000000,10660.000000,10820.000000,8357.123047,14915000
2005-08-31,10680.000000,10920.000000,10680.000000,10880.000000,8403.466797,12205000
2005-09-01,10980.000000,11040.000000,10940.000000,10980.000000,8480.706055,11970000
2005-09-02,10980.000000,11140.000000,10960.000000,11080.000000,8557.943359,12190000
2005-09-05,11160.000000,11260.000000,11100.000000,11220.000000,8666.077148,10920000
2005-09-06,11260.000000,11520.000000,11260.000000,11380.000000,8789.657227,19050000
2005-09-07,11520.000000,11640.000000,11520.000000,11580.000000,8944.128906,17565000
2005-09-08,11700.000000,11860.000000,11600.000000,11740.000000,9067.714844,34625000
2005-09-09,11700.000000,11820.000000,11660.000000,11780.000000,9098.606445,13105000
2005-09-12,11880.000000,12000.000000,11780.000000,11780.000000,9098.606445,20070000
2005-09-13,11800.000000,12200.000000,11780.000000,12120.000000,9361.215820,34885000
2005-09-14,12100.000000,12300.000000,12040.000000,12260.000000,9469.347656,25585000
2005-09-15,12100.000000,12380.000000,12080.000000,12140.000000,9376.661133,29035000
2005-09-16,12080.000000,12120.000000,11760.000000,11860.000000,9160.399414,30625000
2005-09-19,11860.000000,11860.000000,11860.000000,11860.000000,9160.399414,0
2005-09-20,12000.000000,12060.000000,11840.000000,11860.000000,9160.399414,28045000
2005-09-21,11920.000000,12120.000000,11900.000000,12020.000000,9283.976563,19085000
2005-09-22,11860.000000,12000.000000,11840.000000,12000.000000,9268.528320,16000000
2005-09-23,11840.000000,11980.000000,11660.000000,11700.000000,9036.816406,18675000
2005-09-26,11720.000000,12000.000000,11720.000000,11940.000000,9222.186523,21895000
2005-09-27,11960.000000,11980.000000,11800.000000,11860.000000,9160.399414,15910000
2005-09-28,11800.000000,12000.000000,11740.000000,11960.000000,9237.635742,13505000
2005-09-29,11880.000000,11980.000000,11800.000000,11860.000000,9160.399414,18509700
2005-09-30,11880.000000,12000.000000,11760.000000,11760.000000,9083.161133,21192950
2005-10-03,11760.000000,11760.000000,11760.000000,11760.000000,9083.161133,0
2005-10-04,11800.000000,12140.000000,11800.000000,12060.000000,9314.874023,26986050
2005-10-05,12080.000000,12280.000000,11960.000000,12020.000000,9283.976563,21874300
2005-10-06,11900.000000,11900.000000,11700.000000,11740.000000,9067.714844,20716650
2005-10-07,11560.000000,11760.000000,11520.000000,11660.000000,9005.921875,25602800
2005-10-10,11680.000000,11940.000000,11660.000000,11860.000000,9160.399414,15080150
2005-10-11,11760.000000,11980.000000,11740.000000,11960.000000,9237.635742,10695550
2005-10-12,11860.000000,11880.000000,11540.000000,11560.000000,8928.683594,26597200
2005-10-13,11420.000000,11480.000000,11160.000000,11300.000000,8727.865234,36035800
2005-10-14,11300.000000,11440.000000,11200.000000,11300.000000,8727.865234,31305500
2005-10-17,11200.000000,11380.000000,11200.000000,11260.000000,8696.972656,17525000
2005-10-18,11280.000000,11380.000000,11260.000000,11320.000000,8743.312500,17588650
2005-10-19,11200.000000,11220.000000,11000.000000,11040.000000,8527.044922,18547750
2005-10-20,11200.000000,11220.000000,11040.000000,11120.000000,8588.837891,17849800
2005-10-21,11000.000000,11320.000000,10980.000000,11280.000000,8712.418945,20033250
2005-10-24,11320.000000,11420.000000,11220.000000,11320.000000,8743.312500,16487150
2005-10-25,11440.000000,11560.000000,11280.000000,11300.000000,8727.865234,18269150
2005-10-26,11240.000000,11320.000000,11180.000000,11260.000000,8696.972656,15002350
2005-10-27,11260.000000,11360.000000,11120.000000,11160.000000,8619.732422,19331000
2005-10-28,10980.000000,11020.000000,10900.000000,10920.000000,8434.363281,21614800
2005-10-31,10980.000000,11100.000000,10960.000000,11060.000000,8542.495117,19203500
2005-11-01,11200.000000,11360.000000,11180.000000,11300.000000,8727.865234,29155950
2005-11-02,11280.000000,11600.000000,11280.000000,11500.000000,8882.340820,15716000
2005-11-03,11760.000000,11840.000000,11700.000000,11740.000000,9067.714844,22394000
2005-11-04,11940.000000,12000.000000,11860.000000,11980.000000,9253.084961,24807150
2005-11-07,12040.000000,12060.000000,11820.000000,11960.000000,9237.635742,12834600
2005-11-08,12000.000000,12060.000000,11940.000000,12040.000000,9299.424805,12065550
2005-11-09,12020.000000,12140.000000,11920.000000,12000.000000,9268.528320,14940450
2005-11-10,12020.000000,12140.000000,11980.000000,12100.000000,9345.767578,17080450
2005-11-11,12340.000000,12480.000000,12280.000000,12360.000000,9546.585938,29524650
2005-11-14,12420.000000,12580.000000,12320.000000,12520.000000,9670.168945,20931600
2005-11-15,12520.000000,12580.000000,12220.000000,12400.000000,9577.481445,14063750
2005-11-16,12320.000000,12600.000000,12320.000000,12600.000000,9731.957031,14038850
2005-11-17,12540.000000,12560.000000,12380.000000,12480.000000,9639.271484,12542600
2005-11-18,12500.000000,12600.000000,12380.000000,12520.000000,9670.168945,14163300
2005-11-21,12640.000000,12640.000000,12240.000000,12360.000000,9546.585938,24063600
2005-11-22,12220.000000,12240.000000,11740.000000,11840.000000,9144.949219,45564250
2005-11-23,12000.000000,12260.000000,11980.000000,12140.000000,9376.661133,42389900
2005-11-24,12360.000000,12360.000000,12100.000000,12160.000000,9392.113281,15155400
2005-11-25,12160.000000,12220.000000,11920.000000,12000.000000,9268.528320,15658550
2005-11-28,12000.000000,12060.000000,11920.000000,12020.000000,9283.976563,9434350
2005-11-29,11960.000000,12040.000000,11760.000000,11880.000000,9175.844727,17159050
2005-11-30,11860.000000,12080.000000,11860.000000,12000.000000,9268.528320,17308450
2005-12-01,11920.000000,12160.000000,11900.000000,12100.000000,9345.767578,19357700
2005-12-02,12400.000000,12460.000000,12280.000000,12340.000000,9531.139648,19342900
2005-12-05,12440.000000,12500.000000,12360.000000,12460.000000,9623.824219,12418300
2005-12-06,12380.000000,12620.000000,12340.000000,12600.000000,9731.957031,21114200
2005-12-07,12600.000000,12900.000000,12480.000000,12780.000000,9870.984375,26531300
2005-12-08,12700.000000,12800.000000,12520.000000,12640.000000,9762.851563,26904650
2005-12-09,12560.000000,12620.000000,12260.000000,12420.000000,9592.929688,23027250
2005-12-12,12440.000000,12560.000000,12340.000000,12360.000000,9546.585938,18588950
2005-12-13,12420.000000,12460.000000,12260.000000,12400.000000,9577.481445,16596150
2005-12-14,12440.000000,12540.000000,12160.000000,12220.000000,9438.452148,26300350
2005-12-15,12180.000000,12320.000000,12020.000000,12180.000000,9407.559570,18607050
2005-12-16,12120.000000,12120.000000,11860.000000,12000.000000,9268.528320,29408600
2005-12-19,12140.000000,12280.000000,12040.000000,12180.000000,9407.559570,17987750
2005-12-20,12060.000000,12280.000000,12040.000000,12240.000000,9453.898438,17198500
2005-12-21,12280.000000,12700.000000,12280.000000,12560.000000,9701.061523,25337350
2005-12-22,12700.000000,12940.000000,12620.000000,12680.000000,9793.748047,28095000
2005-12-23,12840.000000,13040.000000,12720.000000,12900.000000,9963.669922,28658350
2005-12-26,13000.000000,13260.000000,12980.000000,13080.000000,10102.698242,17830000
2005-12-27,13180.000000,13280.000000,12960.000000,13220.000000,10210.831055,18003350
2005-12-28,13160.000000,13260.000000,13100.000000,13220.000000,10210.831055,21403250
2005-12-29,13200.000000,13400.000000,13140.000000,13160.000000,10164.490234,20916500
2006-01-02,13280.000000,13360.000000,13120.000000,13200.000000,10195.382813,16985900
2006-01-03,13200.000000,13320.000000,13120.000000,13280.000000,10257.172852,17385550
2006-01-04,13500.000000,14000.000000,13460.000000,13940.000000,10766.942383,38604500
2006-01-05,13900.000000,13900.000000,13420.000000,13580.000000,10488.889648,25783750
2006-01-06,13700.000000,13760.000000,13580.000000,13680.000000,10566.126953,17394550
2006-01-09,13900.000000,13940.000000,13660.000000,13740.000000,10612.466797,14995150
2006-01-10,13900.000000,14020.000000,13760.000000,14020.000000,10828.733398,23642650
2006-01-11,13860.000000,13960.000000,13580.000000,13680.000000,10566.126953,17463600
2006-01-12,13680.000000,13840.000000,13620.000000,13720.000000,10597.016602,20117150
2006-01-13,13540.000000,13880.000000,13360.000000,13840.000000,10689.706055,23698600
2006-01-16,14000.000000,14140.000000,13920.000000,14120.000000,10905.971680,19141550
2006-01-17,14140.000000,14420.000000,13940.000000,13940.000000,10766.942383,21328900
2006-01-18,13700.000000,13780.000000,13460.000000,13600.000000,10504.335938,30346800
2006-01-19,13640.000000,13900.000000,13600.000000,13800.000000,10658.808594,19527000
2006-01-20,14040.000000,14160.000000,13700.000000,13740.000000,10612.466797,23040500
2006-01-23,13540.000000,13900.000000,13420.000000,13700.000000,10581.571289,26815250
2006-01-24,13660.000000,14000.000000,13600.000000,13940.000000,10766.942383,29027200
2006-01-25,14180.000000,14400.000000,14100.000000,14220.000000,10983.208008,29240350
2006-01-26,14280.000000,14360.000000,14100.000000,14340.000000,11075.892578,18556250
2006-01-27,14400.000000,14480.000000,14260.000000,14400.000000,11122.239258,15678300
2006-01-31,14460.000000,14820.000000,14380.000000,14800.000000,11431.188477,22323350
2006-02-01,14700.000000,14860.000000,14460.000000,14580.000000,11261.261719,22008350
2006-02-02,14760.000000,14780.000000,14400.000000,14500.000000,11199.474609,19091550
2006-02-03,14360.000000,14360.000000,14040.000000,14080.000000,10875.076172,22207700
2006-02-06,14000.000000,14120.000000,13860.000000,14120.000000,10905.971680,21292250
2006-02-07,14180.000000,14600.000000,14120.000000,14120.000000,10905.971680,16585550
2006-02-08,14000.000000,14180.000000,13700.000000,13820.000000,10674.256836,19114600
2006-02-09,13920.000000,13940.000000,13740.000000,13860.000000,10705.154297,18383250
2006-02-10,13840.000000,13920.000000,13580.000000,13740.000000,10612.466797,21849750
2006-02-13,13720.000000,13740.000000,13360.000000,13500.000000,10427.096680,24189900
2006-02-14,13400.000000,13540.000000,13260.000000,13460.000000,10396.202148,25982850
2006-02-15,13560.000000,13560.000000,13080.000000,13080.000000,10102.698242,33419850
2006-02-16,13020.000000,13140.000000,12920.000000,13140.000000,10149.039063,24749200
2006-02-17,13220.000000,13480.000000,13200.000000,13460.000000,10396.202148,21790650
2006-02-20,13360.000000,13680.000000,13340.000000,13660.000000,10550.673828,16332050
2006-02-21,13640.000000,13660.000000,13400.000000,13460.000000,10396.202148,17356300
2006-02-22,13380.000000,13580.000000,13260.000000,13400.000000,10349.861328,24953700
2006-02-23,13420.000000,13680.000000,13420.000000,13620.000000,10519.781250,16389950
2006-02-24,13560.000000,13640.000000,13500.000000,13540.000000,10457.990234,14116450
2006-02-27,13560.000000,13820.000000,13540.000000,13820.000000,10674.256836,11793500
2006-02-28,13880.000000,13960.000000,13660.000000,13740.000000,10612.466797,12647050
2006-03-02,13920.000000,14000.000000,13680.000000,13860.000000,10705.154297,15105700
2006-03-03,13640.000000,13680.000000,13000.000000,13080.000000,10102.698242,37932400
2006-03-06,13120.000000,13160.000000,12980.000000,13160.000000,10164.490234,22717900
2006-03-07,13000.000000,13040.000000,12540.000000,12600.000000,9731.957031,39482000
2006-03-08,12300.000000,12520.000000,12160.000000,12460.000000,9623.824219,49381050
2006-03-09,12320.000000,12580.000000,12220.000000,12360.000000,9546.585938,38599000
2006-03-10,12280.000000,12640.000000,12280.000000,12440.000000,9608.376953,28422100
2006-03-13,12580.000000,12640.000000,12480.000000,12640.000000,9762.851563,19012200
2006-03-14,12560.000000,12640.000000,12380.000000,12480.000000,9639.271484,17767050
2006-03-15,12580.000000,12740.000000,12560.000000,12600.000000,9731.957031,19438500
2006-03-16,12740.000000,12820.000000,12620.000000,12640.000000,9762.851563,14018000
2006-03-17,12580.000000,12800.000000,12440.000000,12740.000000,9840.087891,13567500
2006-03-20,12780.000000,12800.000000,12560.000000,12780.000000,9870.984375,9950600
2006-03-21,12760.000000,12800.000000,12600.000000,12680.000000,9793.748047,11453100
2006-03-22,12500.000000,12540.000000,12180.000000,12280.000000,9484.793945,30051700
2006-03-23,12280.000000,12380.000000,12080.000000,12160.000000,9392.113281,25534150
2006-03-24,12160.000000,12240.000000,12100.000000,12180.000000,9407.559570,17171750
2006-03-27,12100.000000,12580.000000,12100.000000,12500.000000,9654.717773,19508950
2006-03-28,12320.000000,12600.000000,12320.000000,12560.000000,9701.061523,15167900
2006-03-29,12420.000000,12520.000000,12300.000000,12520.000000,9670.168945,15189400
2006-03-30,12640.000000,12680.000000,12360.000000,12460.000000,9623.824219,14663350
2006-03-31,12400.000000,12600.000000,12360.000000,12600.000000,9731.957031,20635450
2006-04-03,12720.000000,12960.000000,12640.000000,12880.000000,9948.222656,20549650
2006-04-04,12920.000000,13120.000000,12860.000000,13060.000000,10087.250977,19369350
2006-04-05,13100.000000,13220.000000,12900.000000,12980.000000,10025.462891,12634700
2006-04-06,13180.000000,13320.000000,13060.000000,13160.000000,10164.490234,22420200
2006-04-07,13160.000000,13200.000000,12960.000000,13080.000000,10102.698242,17596300
2006-04-10,12900.000000,12980.000000,12740.000000,12840.000000,9917.329102,20369150
2006-04-11,12740.000000,12800.000000,12520.000000,12700.000000,9809.195313,15767900
2006-04-12,12640.000000,12660.000000,12520.000000,12600.000000,9731.957031,12271800
2006-04-13,12520.000000,12760.000000,12500.000000,12740.000000,9840.087891,21813050
2006-04-14,12760.000000,13280.000000,12700.000000,13120.000000,10133.595703,32653200
2006-04-17,13200.000000,13220.000000,12900.000000,12980.000000,10025.462891,13798350
2006-04-18,12960.000000,13200.000000,12880.000000,13160.000000,10164.490234,20338250
2006-04-19,13460.000000,13500.000000,13260.000000,13300.000000,10272.622070,21183350
2006-04-20,13300.000000,13440.000000,13220.000000,13260.000000,10241.727539,17605300
2006-04-21,13400.000000,13940.000000,13340.000000,13800.000000,10658.808594,40474150
2006-04-24,13800.000000,13800.000000,13400.000000,13460.000000,10396.202148,31490750
2006-04-25,13160.000000,13440.000000,13060.000000,13200.000000,10195.382813,28671400
2006-04-26,13200.000000,13360.000000,13080.000000,13360.000000,10318.965820,22000500
2006-04-27,13360.000000,13400.000000,13160.000000,13280.000000,10257.172852,19383250
2006-04-28,13240.000000,13240.000000,12860.000000,12880.000000,9948.222656,27901900
2006-05-02,12880.000000,13020.000000,12640.000000,12980.000000,10025.462891,27714750
2006-05-03,12980.000000,13120.000000,12780.000000,12780.000000,9870.984375,21147150
2006-05-04,12780.000000,12940.000000,12700.000000,12920.000000,9979.116211,17803750
2006-05-08,13100.000000,13240.000000,13020.000000,13100.000000,10118.145508,17595050
2006-05-09,13160.000000,13360.000000,13140.000000,13220.000000,10210.831055,18637850
2006-05-10,13220.000000,13300.000000,13040.000000,13100.000000,10118.145508,17858600
2006-05-11,13140.000000,13260.000000,13060.000000,13260.000000,10241.727539,18471150
